-5.9990926E-8	0.0188399616
-5.9910926E-8	0.0062799872
-5.9830926E-8	0.0062799872
-5.9750926E-8	0.0125599744
-5.9670926E-8	0.0376799232
-5.9590926000000004E-8	0.0062799872
-5.9510926000000006E-8	0.0376799232
-5.943092600000001E-8	0.0188399616
-5.935092600000001E-8	0.0188399616
-5.927092600000001E-8	0.0125599744
-5.919092600000001E-8	0.0188399616
-5.9110926000000015E-8	0.0188399616
-5.903092600000002E-8	0.0251199488
-5.895092600000002E-8	0.0125599744
-5.887092600000002E-8	-0.0062799872
-5.879092600000002E-8	0.0188399616
-5.8710926000000025E-8	0.0188399616
-5.863092600000003E-8	0.0251199488
-5.855092600000003E-8	0.031399936
-5.847092600000003E-8	0.0376799232
-5.839092600000003E-8	0.031399936
-5.8310926000000034E-8	0.0125599744
-5.8230926000000036E-8	0.0251199488
-5.815092600000004E-8	0.031399936
-5.807092600000004E-8	0.0188399616
-5.799092600000004E-8	0.0188399616
-5.7910926000000044E-8	0.0376799232
-5.7830926000000046E-8	0.0251199488
-5.775092600000005E-8	0.0251199488
-5.767092600000005E-8	0.0251199488
-5.759092600000005E-8	0.0188399616
-5.7510926000000054E-8	0.031399936
-5.7430926000000056E-8	0.0251199488
-5.735092600000006E-8	0.0376799232
-5.727092600000006E-8	0.0376799232
-5.719092600000006E-8	0.031399936
-5.7110926000000063E-8	0.043959910399999996
-5.7030926000000065E-8	0.0376799232
-5.695092600000007E-8	0.043959910399999996
-5.687092600000007E-8	0.031399936
-5.679092600000007E-8	0.0251199488
-5.671092600000007E-8	-0.012559974400000003
-5.6630926000000075E-8	-0.0062799872
-5.655092600000008E-8	0.0125599744
-5.647092600000008E-8	0.031399936
-5.639092600000008E-8	0.043959910399999996
-5.631092600000008E-8	0.0125599744
-5.6230926000000085E-8	0.031399936
-5.6150926000000087E-8	0.0251199488
-5.607092600000009E-8	0.031399936
-5.599092600000009E-8	0.0125599744
-5.591092600000009E-8	0.031399936
-5.5830926000000094E-8	0.0188399616
-5.5750926000000096E-8	0.0125599744
-5.56709260000001E-8	0.0376799232
-5.55909260000001E-8	0.0188399616
-5.55109260000001E-8	0.0188399616
-5.5430926000000104E-8	0.0125599744
-5.5350926000000106E-8	0.0251199488
-5.527092600000011E-8	0.0125599744
-5.519092600000011E-8	0.0376799232
-5.511092600000011E-8	0.031399936
-5.5030926000000114E-8	0.031399936
-5.4950926000000116E-8	0.0188399616
-5.487092600000012E-8	0.031399936
-5.479092600000012E-8	0.031399936
-5.471092600000012E-8	0.031399936
-5.463092600000012E-8	0.031399936
-5.4550926000000125E-8	0.043959910399999996
-5.447092600000013E-8	0.031399936
-5.439092600000013E-8	0.031399936
-5.431092600000013E-8	0.031399936
-5.423092600000013E-8	0.0251199488
-5.4150926000000135E-8	0.0376799232
-5.407092600000014E-8	0.0062799872
-5.399092600000014E-8	0.0
-5.391092600000014E-8	0.0251199488
-5.383092600000014E-8	0.0251199488
-5.3750926000000145E-8	0.0188399616
-5.3670926000000146E-8	0.0251199488
-5.359092600000015E-8	0.0251199488
-5.351092600000015E-8	0.031399936
-5.343092600000015E-8	0.0062799872
-5.3350926000000154E-8	0.0188399616
-5.3270926000000156E-8	0.0125599744
-5.319092600000016E-8	0.0188399616
-5.311092600000016E-8	0.0251199488
-5.303092600000016E-8	0.031399936
-5.2950926000000164E-8	0.0062799872
-5.2870926000000166E-8	-0.0062799872
-5.279092600000017E-8	0.031399936
-5.271092600000017E-8	0.031399936
-5.263092600000017E-8	0.0251199488
-5.2550926000000173E-8	0.0188399616
-5.2470926000000175E-8	0.0251199488
-5.239092600000018E-8	0.0251199488
-5.231092600000018E-8	0.0188399616
-5.223092600000018E-8	0.0376799232
-5.215092600000018E-8	0.0376799232
-5.2070926000000185E-8	0.0125599744
-5.199092600000019E-8	0.031399936
